"REGION"|"SUBREGION"|"PROVINCIA"|"CLAVE"|"EXPAN"|"AÑO"|"TRIMESTRE"|"CV1A01"|"CV1A02"|"CV1B01_A"|"CV1B01_B"|"CV1B01_C"|"CV1B02"|"CV1B03"|"CV1B04"|"CV1B05"|"CV1B06"|"CV1B07"|"CV1B08"|"CV1B09"|"CV1B10"|"CV1B11"|"CV1B12"|"CV1C01"|"CH01_A"|"CH01_B"|"CH01_C"|"CH01_D"|"CH02_A"|"CH02_B"|"CH03"|"CH04"|"CH05"|"CH06"|"CH07"|"CH08"|"CH09"|"CH10"|"CH11"|"CH12"|"CH13_A"|"CH13_B"|"CH14"|"CH15"|"JSEXO"|"JEDAD"|"JGRUPEDAD"|"JCOMED2"|"JCOMED3"|"JCONDOCUP"|"JCATOCUP_S"|"JCATOCUP_A"|"JNIVINS"|"JSITOCUP"|"JCATOCUP"|"JCOMED"|"CANTMIEM"|"MENOR14"|"MAYOR65"|"CANTPING"|"PERMIEOC"|"TASADEP"|"CANTADEQUI"|"MIEMAGRUP"|"CANTOCUP"|"REGTEN"|"PROPAUTO"|"PROPAUTO2"|"TIPOHOG"|"GC_1"|"GC_2"|"GC_3"|"GC_4"|"GC_5"|"GC_6"|"GC_7"|"GC_8"|"GC_9"|"GASTOT"|"FP_CONTADO"|"FP_CREDITO"|"FP_TRABAJO"|"FP_TARJETAS"|"FP_OTRAS"|"FP_INDEF"|"TN_AUTOSERV"|"TN_COMEDOR"|"TN_RESTAURANT"|"TN_ESPECIE"|"TN_INTERNET"|"TN_HIPSUP"|"TN_OTROS"|"TN_INDEF"|"INGTOTH"|"INGPCH"|"MINGTOTH"|"MINGPCH"|"M_NRING"|"GASCOMP"|"GASVENT"|"DECGAPHR"|"DECGAPHT"|"QUIGAPHR"|"QUIGAPHT"|"VINPCH_R"|"DECIMPHT"|"DECIMTHT"|"DECIPPHT"|"DECIPTHT"|"DECIMPHTEXPAN"|"DECIMTHTEXPAN"|"DECIPPHTEXPAN"|"DECIPTHTEXPAN"|"QUI23PHR"|"GASTOC2C3"|"DECGAPHREXPAN"|"DECGAPHTEXPAN"|"DECGAPHP"|"DECGAPHPEXPAN"
"4"|"4B"|"22"|"3574"|486|2013|4|"2"|""|"1"|"2"|"2"|"1"|"2"|"2"|"1"|"1"|"1"|"1"|"1"|"1"|"2"|"1"|"1"|"3"|"2"|"3"|"3"|"3"|"3"|"1"|2|2|"1"|"1"|"1"|"4"|"1"|"2"|1|"1"|"2"|"2"|"2"|2|28|1|"2"|"2"|"1"|""|""|"06"|"2"|"1"|"1"|3|1|0|1|3|3|2,23|3|1|"2"|"1"|"1"|"3"|993,73|130|242,5|0|0|258|173|0|0|1797,23|1797,23|0|0|0|0|0|1797,23|0|0|0|0|0|0|0|3700|1233,33333|0|0|1|1797,23|0|3|2|2|1|5|1|1|4|4|1|1|3|4|2|1539,23|3|2|4|4
"4"|"4B"|"22"|"7276"|832|2013|4|"2"|""|"1"|"1"|"1"|"1"|"2"|"2"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"2"|"1"|"3"|"3"|"3"|"3"|"3"|"3"|"1"|2|2|"1"|"1"|"1"|"4"|"1"|"4"|2|"1"|"2"|"1"|"2"|1|32|1|"1"|"1"|"1"|""|""|"06"|"3"|"2"|"2"|4|2|0|1|4|4|3,09|4|1|"2"|"1"|"1"|"3"|1083,63|0|181,5|0|0|399|173|0|0|1837,13|1837,13|0|0|0|0|0|1837,13|0|0|0|0|0|0|0|1800|450|1800|450|0|1837,13|0|2|1|1|1|3|2|2|1|2|2|2|1|1|1|1536,13|2|1|2|3
"4"|"4B"|"22"|"10589"|275|2013|4|"2"|""|"1"|"1"|"1"|"1"|"2"|"2"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"2"|"1"|"2"|"3"|"3"|"3"|"3"|"3"|"1"|2|2|"1"|"1"|"1"|"4"|"1"|"4"|2|"2"|"2"|"1"|"2"|1|38|2|"2"|"2"|"1"|""|""|"06"|"2"|"1"|"1"|3|0|0|1|3|3|2,53|3|1|"2"|"1"|"1"|"3"|1105,14|0|177,5|0|0|215|173|0|0|1670,64|1670,64|0|0|0|0|0|1670,64|0|0|0|0|0|0|0|1000|333,33333|0|0|1|1670,64|0|2|2|1|1|4|1|1|1|1|1|1|1|1|2|1445,96|3|2|3|4
"4"|"4B"|"22"|"4125"|271|2013|4|"2"|""|"1"|"1"|"1"|"1"|"2"|"2"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"2"|"1"|"3"|"3"|"3"|"3"|"3"|"3"|"1"|2|2|"1"|"1"|"1"|"4"|"1"|"4"|2|"1"|"2"|"1"|"2"|2|66|4|"2"|"2"|"2"|""|""|"05"|"1"|""|"1"|2|0|1|2|2|1|1,38|2|1|"2"|"1"|"1"|"3"|975,06|0|181,5|0|0|628|173|0|0|1957,56|1957,56|0|0|0|0|0|1957,56|0|0|0|0|0|0|0|4000|2000|4000|2000|1|1957,56|0|5|4|3|2|9|7|5|6|4|7|5|6|4|3|1527,56|6|4|6|6
"4"|"4A"|"18"|"4285"|127|2012|3|"2"|""|"1"|"1"|"1"|"1"|"4"|"7"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"4"|"1"|"2"|"2"|"3"|"3"|"3"|"3"|"1"|7|4|"1"|"3"|"1"|"3"|"1"|"2"|1|"1"|"1"|"1"|"2"|1|69|4|"2"|"3"|"2"|""|""|"06"|"1"|""|"1"|2|0|1|2||1|0,82|2|0|"2"|"2"|"2"|"2"|2561,98|1064,5|413,72|1441,15|40|935,35|788,62|0|668,69|7914,01|5916,86|1947,15|0|0|0|0|7724,06|0|0|0|0|0|0|189,95|7387,17|3693,585|6819|3409,5|0|7914,01|0|10|10|5|5|20|9|8|9|8|9|8|9|7|5|7279,76|10|9|10|10
"4"|"4A"|"18"|"10905"|98|2012|3|"2"|""|"1"|"1"|"1"|"1"|"4"|"5"|"2"|"1"|"1"|"1"|"1"|"1"|"1"|"3"|"1"|"2"|"2"|"3"|"3"|"3"|"3"|"1"|5|3|"1"|"1"|"1"|"4"|"1"|"4"|1|"1"|"1"|"3"|""|1|54|3|"3"|""|"1"|""|""|"06"|"2"|"1"|"1"|5|1|0|2|2,5|2,5|4,55|5|2|"1"|"1"|"1"|"3"|4260,38|0|2685|406,56|107,5|596,85|236,7|0|424,84|8717,83|8717,83|0|0|0|0|0|2864,77|451,5|21,5|0|0|2980,06|0|2400|9841,66|1968,332|9000|1800|1|8717,83|0|8|7|4|4|15|6|9|6|9|6|9|6|9|4|6700,79|8|6|7|7
"4"|"4A"|"18"|"20574"|129|2012|3|"2"|""|"1"|"1"|"1"|"7"|"4"|"1"|"1"|"2"|"1"|"1"|"1"|"1"|"1"|"2"|"1"|"3"|"3"|"3"|"3"|"3"|"3"|"1"|1|1|"1"|"1"|"2"|"4"|"1"|"4"|2|"1"|"2"|"5"|""|1|56|3|"1"|"1"|"1"|""|""|"06"|"3"|"2"|"2"|4|2|0|2|4|2|3,02|4|1|"2"|"1"|"1"|"4"|2989|50|75|104,97|48,33|215|0|0|561,71|4044,01|4044,01|0|0|0|0|0|1268,49|0|0|0|0|2769,69|0|5,83|2292,5|573,125|2355|588,75|0|4044,01|0|5|4|3|2|10|2|3|2|2|2|3|1|2|3|3500,06|6|4|5|5
"4"|"4A"|"18"|"5943"|92|2012|3|"2"|""|"1"|"1"|"1"|"1"|"4"|"6"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"4"|"1"|"2"|"2"|"3"|"3"|"3"|"3"|"1"|6|4|"1"|"1"|"1"|"4"|"1"|"3"|2|"2"|"1"|"2"|"2"|2|77|4|"2"|"2"|"2"|""|""|"06"|"1"|""|"1"|1|0|1|1||1|0,64|1|0|"2"|"2"|"2"|"1"|1480,28|0|115,5|418,9|593,4|1285|0|0|32,25|3925,33|3725,33|0|0|0|0|0|2371,9|0|101,05|0|0|1252,38|0|200|5850|5850|5400|5400|0|3925,33|0|10|10|5|5|20|10|6|10|7|10|6|10|6|5|3263,13|10|9|10|10
"4"|"4A"|"18"|"17612"|103|2012|2|"2"|""|"2"|"1"|"1"|"1"|"4"|"4"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"9"|"1"|"3"|"2"|"3"|"3"|"3"|"3"|"2"|4|3|"1"|"1"|"1"|"4"|"1"|"4"|2|"1"|"2"|"2"|"2"|1|54|3|"1"|"1"|"1"|""|""|"05"|"2"|"1"|"2"|3|0|0|2|1,5|1,5|2,48|3|2|"2"|"1"|"1"|"3"|322,72|0|275|5|0|315|80|0|53,93|1051,65|1051,65|0|0|0|0|0|1049,32|0|0|0|0|0|0|2,33|2120|706,66667|2120|706,66667|0|1051,65|0|1|1|1|1|2|3|2|2|2|3|3|2|2|1|836,65|1|1|1|1
"4"|"4A"|"18"|"5600"|92|2012|2|"2"|""|"1"|"1"|"1"|"1"|"4"|"3"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"4"|"1"|"2"|"2"|"2"|"3"|"3"|"3"|"1"|3|1|"1"|"1"|"1"|"4"|"1"|"3"|1|"1"|"2"|"1"|"2"|1|69|4|"2"|"2"|"1"|""|""|"06"|"3"|"3"|"1"|2|0|1|2|1|1|1,46|2|2|"2"|"2"|"2"|"2"|1164,88|180|188|1241,33|460|775|128|0|56,62|4193,83|2977,24|16,59|0|0|0|0|1875,21|0|602|0|0|0|0|1716,62|3566,67|1783,335|4400|2200|0|4193,83|0|8|8|4|4|16|7|5|6|4|7|6|5|4|4|3075,83|9|7|8|8
"4"|"4A"|"18"|"3273"|85|2012|2|"2"|""|"1"|"1"|"1"|"1"|"4"|"3"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"9"|"1"|"2"|"2"|"3"|"3"|"3"|"3"|"1"|3|2|"1"|"1"|"1"|"4"|"1"|"3"|1|"1"|"2"|"1"|"2"|1|49|2|"2"|"3"|"1"|""|""|"03"|"3"|"2"|"1"|5|0|0|5|1|1|4,01|5|5|"2"|"2"|"2"|"3"|430,43|0|220|0|188,7|840,9|200|300|17,2|2197,23|2197,23|0|0|0|0|0|966,53|0|81,7|0|0|0|699|450|9941,75|1988,35|0|0|1|2197,23|0|2|1|1|1|3|1|1|6|9|1|1|6|9|1|1414,63|2|1|1|1
"4"|"4A"|"18"|"919"|165|2012|2|"2"|""|"2"|"2"|"1"|"1"|"4"|"4"|"1"|"2"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"2"|"2"|"3"|"3"|"3"|"3"|"1"|4|3|"1"|"1"|"2"|"4"|"1"|"4"|1|"1"|"2"|"1"|"2"|1|50|3|"2"|"2"|"1"|""|""|"06"|"2"|"1"|"1"|5|1|0|1|5|5|4,37|5|1|"2"|"2"|"2"|"3"|1593,15|3055|186|195,48|209,27|1350|530|0|137,4|7256,3|6556,3|700|0|0|0|0|6517,24|0|430|0|0|0|0|309,06|3900|780|5400|1080|1|7256,3|0|7|6|4|3|13|4|6|2|4|4|6|2|4|4|6318,9|7|5|6|6
"4"|"4A"|"18"|"6192"|148|2012|2|"2"|""|"2"|"1"|"2"|"1"|"4"|"2"|"1"|"2"|"2"|"1"|"1"|"1"|"3"|"9"|"1"|"3"|"2"|"3"|"3"|"3"|"3"|"1"|2|1|"1"|"1"|"2"|"4"|"1"|"4"|1|"1"|"2"|"6"|""|2|40|2|"2"|"2"|"1"|""|""|"07"|"2"|"1"|"1"|5|1|0|4|1,25|1,25|4,39|5|4|"2"|"1"|"1"|"3"|1025,55|925|266,5|403,1|176|449,5|250|0|429,5|3925,15|2464,7|1460,45|0|0|0|0|3470,15|0|0|0|0|0|223,6|231,4|6930,33|1386,066|8052|1610,4|1|3925,15|0|4|3|2|2|7|6|8|5|7|5|8|4|7|2|3383,35|4|3|4|4
"4"|"4A"|"18"|"20405"|204|2012|2|"2"|""|"2"|"2"|"2"|"1"|"4"|"3"|"1"|"1"|"1"|"1"|"1"|"1"|"3"|"2"|"1"|"2"|"2"|"3"|"3"|"3"|"3"|"1"|3|1|"1"|"1"|"1"|"4"|"1"|"4"|1|"1"|"2"|"1"|"2"|1|55|3|"2"|"2"|"1"|""|""|"04"|"3"|"2"|"1"|1|0|0|1|1|1|1|1|1|"2"|"2"|"2"|"1"|605,75|0|66|53,63|17|641,54|40|0|73,65|1497,57|1497,57|0|0|0|0|0|1476,82|0|0|0|0|0|0|20,75|2137,5|2137,5|2045|2045|0|1497,57|0|7|6|4|3|14|7|2|7|2|7|3|6|2|4|1206,03|7|6|6|7
"4"|"4A"|"18"|"4626"|142|2012|2|"2"|""|"2"|"1"|"1"|"1"|"4"|"3"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"9"|"1"|"3"|"2"|"3"|"3"|"3"|"3"|"1"|3|2|"1"|"1"|"1"|"4"|"1"|"4"|1|"1"|"2"|"5"|""|1|37|2|"2"|"2"|"1"|""|""|"04"|"2"|"1"|"1"|3|1|0|2|3|1,5|2,47|3|1|"2"|"1"|"1"|"3"|926,46|370|111,5|27,2|0|165,17|90|16|75,39|1781,72|1781,72|0|0|0|0|0|1765,72|0|0|0|0|0|0|16|1256,67|418,89|1460|486,66667|0|1781,72|0|3|2|2|1|5|2|2|1|1|2|2|1|1|2|1695,72|3|2|2|2
"4"|"4A"|"18"|"19579"|130|2012|2|"2"|""|"2"|"2"|"1"|"1"|"4"|"3"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"9"|"1"|"2"|"2"|"3"|"3"|"3"|"3"|"1"|3|2|"1"|"1"|"1"|"4"|"1"|"3"|2|"1"|"2"|"5"|""|1|28|1|"1"|"1"|"1"|""|""|"05"|"2"|"1"|"2"|5|3|0|2|5|2,5|3,36|5|1|"2"|"2"|"2"|"3"|907,31|777,5|149,17|409,07|324,65|1023,8|374|58,05|189,82|4213,37|3620,04|593,33|0|0|0|0|4207,54|0|0|0|0|0|0|5,83|3266,67|653,334|3600|720|0|4213,37|0|4|3|2|2|8|3|4|2|3|3|5|2|3|2|3721,02|5|3|4|4
"4"|"4A"|"18"|"14950"|108|2012|2|"2"|""|"2"|"1"|"1"|"1"|"4"|"3"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"4"|"1"|"2"|"2"|"3"|"3"|"3"|"3"|"1"|3|2|"1"|"1"|"1"|"4"|"1"|"4"|1|"1"|"1"|"5"|""|1|29|1|"2"|"2"|"1"|""|""|"08"|"2"|"1"|"1"|3|1|0|2|1,5|1,5|2,43|3|2|"2"|"1"|"1"|"3"|958,9|0|192,5|179|211|339|0|0|221,24|2101,64|2101,64|0|0|0|0|0|1437,2|0|103,2|0|0|339,7|0|221,54|4766,67|1588,89|4500|1500|0|2101,64|0|3|3|2|2|6|5|6|5|5|5|6|4|5|2|1774,84|4|2|3|3
"4"|"4A"|"18"|"3959"|138|2012|2|"2"|""|"2"|"1"|"1"|"1"|"4"|"3"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"9"|"1"|"2"|"2"|"3"|"3"|"3"|"3"|"1"|3|2|"1"|"1"|"1"|"4"|"1"|"4"|1|"1"|"1"|"1"|"2"|2|51|3|"1"|"1"|"1"|""|""|"04"|"2"|"1"|"2"|2|0|0|2|1|1|1,8|2|2|"2"|"1"|"1"|"4"|365,5|100|207,66|14|0|558,67|0|0|65,43|1311,26|742,99|568,27|0|0|0|0|1291,43|0|0|0|0|14|0|5,83|1391,67|695,835|1050|525|1|1311,26|0|3|2|2|1|6|2|1|2|1|2|2|2|1|1|859,76|4|2|3|3
"4"|"4A"|"18"|"737"|117|2012|2|"2"|""|"2"|"1"|"1"|"1"|"4"|"3"|"1"|"2"|"2"|"1"|"1"|"1"|"1"|"9"|"1"|"3"|"3"|"3"|"3"|"3"|"3"|"1"|3|1|"3"|""|"2"|"4"|"1"|"4"|2|"1"|"2"|"5"|""|2|33|1|"1"|"1"|"1"|""|""|"05"|"3"|"2"|"2"|4|3|0|1|4|4|2,68|4|1|"2"|"1"|"1"|"3"|213,71|1778|46,42|394,33|6,45|789|80|0|123,95|3431,86|2011,86|1420|0|0|0|0|3431,86|0|0|0|0|0|0|0|841,67|210,4175|850|212,5|0|3431,86|0|4|4|2|2|8|1|1|1|1|2|2|1|1|3|3431,86|5|3|4|4
"4"|"4A"|"18"|"9617"|168|2012|2|"2"|""|"2"|"1"|"1"|"1"|"4"|"3"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"9"|"1"|"2"|"2"|"3"|"3"|"3"|"3"|"1"|3|2|"1"|"1"|"1"|"4"|"1"|"4"|1|"1"|"2"|"1"|"2"|1|67|4|"2"|"2"|"1"|""|""|"04"|"2"|"1"|"1"|4|0|1|3|1,33333|1,3333333333|3,2|4|3|"2"|"1"|"1"|"4"|996,53|200|215,97|168,51|50,61|305|89,33|99,88|159,13|2284,96|2284,96|0|0|0|0|0|2105,59|0|73,1|0|0|18|0|88,27|3370,73|842,6825|3856|964|0|2284,96|0|3|2|2|1|5|4|5|3|4|3|5|2|3|2|2020,08|3|2|2|2
"4"|"4A"|"18"|"18627"|100|2012|2|"2"|""|"2"|"1"|"1"|"1"|"1"|"3"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"3"|"1"|"2"|"2"|"3"|"3"|"3"|"3"|"1"|3|2|"1"|"1"|"1"|"4"|"1"|"4"|1|"1"|"1"|"1"|"2"|1|32|1|"2"|"2"|"1"|""|""|"06"|"2"|"1"|"1"|4|1|0|2|2|2|3,25|4|2|"2"|"2"|"2"|"3"|842,8|300|242,67|75,4|200|2350|740|0|143,96|4894,83|4894,83|0|0|0|0|0|4442,94|0|223,6|0|0|11|0|217,29|9050|2262,5|1000|250|1|4894,83|0|6|5|3|3|12|1|1|7|9|2|2|6|8|3|4370,23|7|5|5|6
"4"|"4B"|"22"|"2342"|884|2012|1|"2"|""|"1"|"1"|"1"|"1"|"4"|"2"|"1"|"2"|"2"|"1"|"1"|"2"|"2"|"2"|"1"|"3"|"3"|"3"|"3"|"3"|"3"|"1"|2|1|"1"|"1"|"3"|"4"|"1"|"4"|2|"2"|"2"|"5"|""|1|39|2|"1"|"1"|"1"|""|""|"03"|"3"|"2"|"2"|5|2|0|3|2,5|1,6666666667|3,85|5|2|"2"|"1"|"1"|"4"|870,77|0|66,5|34,43|0|0|0|0|51,6|1023,3|1023,3|0|0|0|0|0|1023,3|0|0|0|0|0|0|0|1980|396|2030|406|0|1023,3|0|1|1|1|1|1|2|2|1|2|2|3|1|2|1|989,97|1|1|1|1
"4"|"4B"|"22"|"9850"|417|2012|3|"2"|""|"1"|"1"|"1"|"1"|"1"|"4"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"3"|"1"|"2"|"2"|"3"|"3"|"3"|"3"|"1"|4|2|"1"|"2"|"1"|"4"|"1"|"3"|1|"1"|"1"|"1"|"1"|2|58|3|"2"|"2"|"1"|""|""|"10"|"2"|"1"|"1"|2|0|0|2|1|1|1,48|2|2|"2"|"2"|"2"|"3"|2018,64|470|324,5|532,02|120|511,5|179|269,84|540|4965,5|3555,5|1010|0|0|0|0|2101,34|0|0|0|0|2150,66|193,5|520|5035|2517,5|5060|2530|0|4965,5|0|9|8|5|4|17|8|6|8|6|8|6|7|5|5|4562,16|9|8|10|10
"4"|"4B"|"22"|"4428"|504|2012|3|"2"|""|"1"|"1"|"1"|"1"|"4"|"3"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"3"|"1"|"2"|"2"|"2"|"3"|"3"|"3"|"1"|3|1|"1"|"2"|"1"|"4"|"1"|"3"|1|"1"|"1"|"1"|"2"|2|52|3|"2"|"2"|"1"|"2"|""|"10"|"2"|"1"|"1"|1|0|0|1|1|1|0,74|1|1|"2"|"2"|"2"|"1"|1036,73|379|272,5|605,58|0|535|190|0|590,85|3609,66|2880,66|189|0|0|0|0|2015,08|0|632,1|0|0|422,48|0|540|7850|7850|7500|7500|0|3609,66|0|10|9|5|5|19|10|8|10|8|10|8|10|8|5|2612,06|10|9|10|10
"4"|"4B"|"22"|"16408"|191|2012|3|"2"|""|"1"|"1"|"1"|"1"|"4"|"4"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"3"|"1"|"2"|"2"|"2"|"3"|"3"|"3"|"1"|4|2|"1"|"2"|"1"|"4"|"1"|"3"|1|"1"|"1"|"1"|"2"|1|38|2|"2"|"2"|"1"|""|""|"10"|"2"|"1"|"1"|3|1|0|2|1,5|1,5|2,24|3|2|"2"|"2"|"2"|"3"|2460,68|634|316|1215,67|203|676|1330|250|589,1|7674,45|4339,78|2464,67|0|0|0|0|3837,02|0|774|0|0|1783,43|0|1280|10383,33|3461,11|9450|3150|0|7674,45|0|9|8|5|4|18|9|9|9|9|8|9|8|9|5|6814,45|9|8|10|10
"4"|"4A"|"18"|"5235"|305|2012|2|"2"|""|"1"|"1"|"1"|"1"|"4"|"3"|"1"|"1"|"1"|"1"|"1"|"1"|"2"|"1"|"1"|"2"|"2"|"3"|"3"|"2"|"3"|"1"|3|2|"1"|"1"|"1"|"4"|"1"|"4"|2|"2"|"2"|"1"|"2"|1|70|4|"2"|"2"|"2"|""|""|"04"|"1"|""|"1"|2|0|2|2||1|1,46|2|0|"2"|"2"|"2"|"2"|2560,65|533|216|1284,32|0|730|498,4|0|34,4|5856,77|5723,47|0|0|0|0|0|3977,67|0|1745,8|0|0|0|0|133,3|3753,34|1876,67|4800|2400|0|5856,77|0|9|9|5|5|18|8|6|6|4|7|6|5|4|4|3508,97|10|8|9|9
"4"|"4A"|"18"|"3055"|170|2012|2|"2"|""|"1"|"2"|"2"|"2"|"4"|"2"|"1"|"3"|"2"|"1"|"1"|"3"|"3"|"1"|"1"|"3"|"2"|"3"|"3"|"3"|"2"|"1"|2|2|"1"|"1"|"2"|"4"|"1"|"4"|2|"1"|"2"|"1"|"2"|1|42|2|"1"|"1"|"1"|""|""|"03"|"3"|"2"|"2"|5|0|0|5|1|1|4,27|5|5|"2"|"1"|"1"|"3"|1167,47|42|215|85,08|0|172|368,19|0|0|2049,74|1851,94|0|0|0|0|0|1783,14|0|68,8|0|0|0|0|197,8|3721,66|744,332|4175|835|0|2049,74|0|2|1|1|1|3|3|5|2|4|3|5|2|4|1|1509,01|2|1|1|1
"4"|"4A"|"18"|"20273"|177|2012|2|"2"|""|"1"|"1"|"1"|"1"|"4"|"3"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"3"|"2"|"3"|"3"|"2"|"3"|"1"|3|3|"1"|"1"|"1"|"4"|"1"|"4"|1|"2"|"1"|"1"|"2"|2|48|2|"1"|"1"|"2"|""|""|"03"|"1"|""|"2"|5|2|1|3|5|1,6666666667|3,11|5|1|"2"|"1"|"1"|"4"|1695,74|300|193|76|120|180,5|105|0|20|2690,24|2582,74|0|0|0|0|0|2236,99|0|0|0|0|225,75|0|227,5|3604,99|720,998|4480|896|0|2690,24|0|2|2|1|1|4|3|5|2|4|3|6|2|4|2|2439,75|3|2|2|2
"4"|"4A"|"18"|"19334"|195|2012|2|"2"|""|"1"|"1"|"1"|"1"|"2"|"4"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"4"|"1"|"2"|"2"|"3"|"3"|"3"|"3"|"1"|4|2|"1"|"2"|"1"|"3"|"1"|"3"|1|"2"|"1"|"1"|"2"|2|78|4|"2"|"2"|"2"|""|""|"08"|"1"|""|"1"|1|0|1|1||1|0,64|1|0|"2"|"1"|"1"|"1"|1424,76|394|150|6272,23|257,62|37|143,67|0|93,86|8773,14|2744,23|58,91|0|0|0|0|991,58|0|0|0|0|1611,56|0|6170|3800|3800|1800|1800|0|8773,14|0|10|10|5|5|20|6|2|9|4|6|2|9|4|5|8773,14|10|10|10|10
"4"|"4A"|"18"|"10494"|178|2012|2|"2"|""|"1"|"1"|"1"|"1"|"1"|"3"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"3"|"1"|"3"|"2"|"3"|"3"|"3"|"3"|"1"|3|2|"1"|"1"|"1"|"4"|"1"|"4"|2|"1"|"1"|"5"|""|2|46|2|"1"|"1"|"1"|""|""|"06"|"3"|"2"|"2"|2|1|0|1|2|2|1,46|2|1|"2"|"1"|"1"|"3"|442,04|0|133,52|41,33|123,33|246|140|270|546,7|1942,92|1465,62|477,3|0|0|0|0|1499,02|0|0|0|0|64,5|0|379,4|1750|875|1500|750|1|1942,92|0|5|4|3|2|9|3|2|3|1|3|2|2|1|3|1803,17|5|3|4|5
"4"|"4A"|"18"|"18316"|115|2013|4|"2"|""|"1"|"1"|"1"|"1"|"4"|"3"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"2"|"1"|"3"|"2"|"3"|"3"|"3"|"3"|"1"|3|2|"1"|"2"|"1"|"4"|"1"|"3"|1|"1"|"1"|"5"|""|2|90|4|"3"|""|"2"|""|""|"08"|"1"|""|"1"|2|0|1|2||1|1,38|2|0|"2"|"1"|"1"|"4"|842,8|180|212|1801|1819,55|855|113|0|301|6124,35|4424,35|0|0|0|0|0|3281,55|0|0|0|0|1142,8|0|1700|4000|2000|4000|2000|0|6124,35|0|10|9|5|5|19|7|5|6|4|7|5|6|4|5|5479,35|10|9|9|9
"4"|"4A"|"18"|"3080"|165|2013|4|"2"|""|"1"|"1"|"1"|"1"|"4"|"5"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"2"|"1"|"2"|"2"|"3"|"3"|"3"|"3"|"1"|5|3|"1"|"3"|"1"|"4"|"1"|"3"|1|"1"|"1"|"1"|"2"|1|49|2|"2"|"2"|"1"|""|""|"10"|"2"|"1"|"1"|1|0|0|1|1|1|1|1|1|"2"|"2"|"2"|"1"|4429,49|890|296|1705,22|86|1830|1583,33|0|1466,34|12286,38|11286,38|0|0|0|0|0|3897|2040|2236|0|0|3113,38|0|1000|6100|6100|8100|8100|0|12286,38|0|10|10|5|5|20|10|8|10|7|10|8|10|6|5|10050,38|10|10|10|10
"4"|"4A"|"18"|"827"|159|2012|3|"2"|""|"2"|"2"|"1"|"1"|"4"|"5"|"3"|"3"|"1"|"1"|"1"|"1"|"1"|"3"|"1"|"3"|"2"|"3"|"3"|"2"|"2"|"2"|5|4|"1"|"1"|"2"|"4"|"1"|"4"|2|"1"|"2"|"1"|"2"|2|60|3|"1"|"1"|"2"|""|""|"03"|"1"|""|"2"|7|1|0|5|7|1,4|5,1|5|1|"2"|"1"|"1"|"4"|2645,96|0|237|93,44|551,75|460,1|75|0|422,07|4485,32|3999,84|167,28|0|0|0|0|3545,04|0|0|0|0|362,92|0|577,36|1562,67|223,23857|1490|212,85714|1|4485,32|0|3|2|2|1|5|1|2|1|1|2|2|1|1|2|3737,12|3|2|3|3
"4"|"4A"|"18"|"3176"|363|2012|3|"2"|""|"2"|"2"|"1"|"1"|"4"|"5"|"1"|"1"|"1"|"1"|"1"|"1"|"1"|"2"|"1"|"3"|"2"|"3"|"3"|"3"|"2"|"2"|5|3|"1"|"1"|"1"|"4"|"1"|"4"|2|"1"|"2"|"1"|"2"|2|45|2|"2"|"2"|"1"|""|""|"04"|"2"|"1"|"1"|4|1|0|2|4|2|3,52|4|1|"2"|"1"|"1"|"3"|2759,74|0|306,26|439,16|0|189,2|207|80|66,56|4047,92|2956,15|1091,77|0|0|0|0|3833,09|0|0|0|0|129|0|85,83|3710,5|927,625|4944|1236|0|4047,92|0|5|4|3|2|10|4|6|3|4|4|6|2|4|3|3549,12|6|4|5|5
