"REGION"|"SUBREGION"|"PROVINCIA"|"EXPAN"|"CLAVE"|"MIEMBRO"|"CONDOCUP"|"CATOCUP"|"CP24"|"CATOCUP_S"|"CATOCUP_A"|"INGTOTP"|"M_INGTOTP"|"INGTOTP_IMP"|"CANTFTOT"|"CANTFIMP"|"INGLABT"|"M_INGLABT"|"INGLABT_IMP"|"INGOCPAL"|"M_INGOCPAL"|"INGOCSEC"|"M_INGOCSEC"|"INGOCANT"|"M_INGOCANT"|"IJUBILACION"|"M_IJUBILACION"|"IRENTAS"|"M_IRENT"|"ITRANSFERMON"|"M_ITRANSFERMON"|"IAUTOCONSUMO"|"M_IAUTOCONSUMO"
"4"|"4B"|"22"|190|"4998"|2|"1"|"1"|"1"|""|""|3783,33|"0"|0|2|0|3783,33|"0"|0|3783,33|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"4"|"4B"|"22"|504|"15262"|1|"1"|"1"|"1"|""|""|2933,33|"0"|0|2|0|2933,33|"0"|0|2933,33|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"4"|"4B"|"22"|449|"20384"|1|"1"|"1"|"1"|""|""|1800|"0"|0|2|0|1800|"0"|0|1800|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"4"|"4B"|"22"|690|"19301"|2|"1"|"1"|"1"|""|""|800|"0"|0|2|0|800|"0"|0|800|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"4"|"4B"|"22"|264|"14871"|1|"1"|"1"|"1"|""|""|2400|"0"|0|2|0|2400|"0"|0|2400|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"4"|"4B"|"22"|300|"4332"|1|"1"|"1"|"1"|""|""|2000|"0"|0|2|0|2000|"0"|0|2000|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"4"|"4B"|"22"|690|"891"|1|"1"|"1"|"1"|""|""|3250|"0"|0|2|0|3250|"0"|0|3250|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"4"|"4B"|"22"|690|"891"|2|"1"|"2"|"2"|"2"|""|2028,33|"0"|0|2|0|2028,33|"0"|0|1650|"0"|378,33|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"4"|"4B"|"22"|638|"6993"|1|"2"|""|""|""|""|1400|"0"|0|1|0|0|"0"|0|0|"0"|0|"0"|0|"0"|1400|"0"|0|"0"|0|"0"|0|"0"
"4"|"4B"|"22"|638|"6993"|4|"1"|"1"|"1"|""|""|1300|"0"|0|3|0|1000|"0"|0|1000|"0"|0|"0"|0|"0"|0|"0"|0|"0"|300|"0"|0|"0"
"4"|"4B"|"22"|417|"19347"|1|"1"|"1"|"1"|""|""|3950|"0"|0|2|0|3950|"0"|0|3950|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"4"|"4B"|"22"|298|"16624"|1|"2"|""|""|""|""|1800|"0"|0|1|0|0|"0"|0|0|"0"|0|"0"|0|"0"|1800|"0"|0|"0"|0|"0"|0|"0"
"4"|"4B"|"22"|243|"12479"|1|"1"|"1"|"1"|""|""|1900|"0"|0|2|0|1900|"0"|0|1900|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"4"|"4B"|"22"|296|"20131"|2|"2"|""|""|""|""|391,67|"0"|0|1|0|0|"0"|0|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|391,67|"0"|0|"0"
"4"|"4B"|"22"|291|"3258"|1|"1"|"2"|"1"|""|""|1616,67|"0"|0|2|0|1616,67|"0"|0|1616,67|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"4"|"4B"|"22"|240|"7679"|4|"1"|"1"|"1"|""|""|680|"0"|0|3|0|500|"0"|0|500|"0"|0|"0"|0|"0"|0|"0"|0|"0"|180|"0"|0|"0"
"4"|"4B"|"22"|383|"5738"|1|"2"|""|""|""|""|3791,67|"0"|0|1|0|0|"0"|0|0|"0"|0|"0"|0|"0"|3791,67|"0"|0|"0"|0|"0"|0|"0"
"4"|"4B"|"22"|585|"13361"|1|"1"|"1"|"1"|""|""|4333,33|"0"|0|2|0|4333,33|"0"|0|4333,33|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"4"|"4B"|"22"|490|"16996"|2|"2"|""|""|""|""|270|"0"|0|1|0|0|"0"|0|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|270|"0"|0|"0"
"4"|"4B"|"22"|433|"19191"|2|"2"|""|""|""|""|500|"0"|0|1|0|0|"0"|0|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|500|"0"|0|"0"
"4"|"4B"|"22"|587|"8546"|1|"1"|"1"|"1"|""|""|2133,33|"0"|0|2|0|2133,33|"0"|0|2133,33|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"4"|"4B"|"22"|476|"19066"|1|"2"|""|""|""|""|2758,33|"0"|0|1|0|0|"0"|0|0|"0"|0|"0"|0|"0"|2758,33|"0"|0|"0"|0|"0"|0|"0"
"6"|"6B"|"26"|70|"2158"|2|"1"|"2"|"1"|""|""|2792|"0"|0|3|0|2500|"0"|0|2500|"0"|0|"0"|0|"0"|0|"0"|0|"0"|292|"0"|0|"0"
"6"|"6B"|"26"|62|"11147"|3|"1"|"1"|"1"|""|""|4430,33|"0"|0|3|0|4333,33|"0"|0|4333,33|"0"|0|"0"|0|"0"|0|"0"|0|"0"|97|"0"|0|"0"
"6"|"6B"|"26"|22|"1187"|2|"1"|"1"|"1"|""|""|852|"0"|0|3|0|800|"0"|0|800|"0"|0|"0"|0|"0"|0|"0"|0|"0"|52|"0"|0|"0"
"2"|"2B"|"30"|372|"9262"|4|"1"|"1"|"1"|""|""|620|"0"|0|2|0|620|"0"|0|620|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"2"|"2B"|"30"|380|"3341"|1|"2"|""|""|""|""|1300|"0"|0|1|0|0|"0"|0|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|1300|"0"|0|"0"
"2"|"2B"|"30"|830|"9379"|1|"1"|"1"|"2"|"1"|""|8125|"0"|0|2|0|8125|"0"|0|1625|"0"|6500|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"2"|"2B"|"30"|696|"165"|1|"1"|"1"|"1"|""|""|1950|"0"|0|2|0|1950|"0"|0|1950|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"2"|"2B"|"30"|696|"165"|3|"1"|"1"|"1"|""|""|1200|"0"|0|2|0|1200|"0"|0|1200|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"2"|"2B"|"30"|450|"7280"|2|"2"|""|""|""|""|66,67|"0"|0|1|0|0|"0"|0|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|66,67|"0"|0|"0"
"2"|"2B"|"30"|478|"9294"|1|"1"|"1"|"1"|""|""|12675|"0"|0|2|0|12675|"0"|0|12675|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"2"|"2B"|"30"|466|"10505"|2|"1"|"1"|"1"|""|""|3358,33|"0"|0|2|0|3358,33|"0"|0|3358,33|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"2"|"2B"|"30"|243|"7641"|4|"1"|"1"|"1"|""|""|926,67|"0"|0|3|0|550|"0"|0|550|"0"|0|"0"|0|"0"|0|"0"|0|"0"|376,67|"0"|0|"0"
"2"|"2B"|"30"|578|"15503"|1|"1"|"1"|"1"|""|""|7000|"0"|0|2|0|7000|"0"|0|7000|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"2"|"2B"|"30"|438|"20319"|3|"2"|""|""|""|""|300|"0"|0|1|0|0|"0"|0|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|300|"0"|0|"0"
"2"|"2B"|"30"|578|"8492"|2|"1"|"1"|"1"|""|""|4583,33|"0"|0|2|0|4583,33|"0"|0|4583,33|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"2"|"2B"|"30"|297|"8540"|1|"2"|""|""|""|""|1466,67|"0"|0|1|0|0|"0"|0|0|"0"|0|"0"|0|"0"|1466,67|"0"|0|"0"|0|"0"|0|"0"
"2"|"2B"|"30"|608|"19028"|1|"1"|"1"|"3"|"2"|""|5816,67|"0"|0|2|0|5816,67|"0"|0|2816,67|"0"|3000|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"2"|"2B"|"30"|346|"3527"|1|"1"|"1"|"1"|""|""|5123|"0"|0|2|0|5123|"0"|0|5123|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"2"|"2B"|"30"|208|"16449"|3|"2"|""|""|""|"1"|1000|"0"|0|1|0|1000|"0"|0|0|"0"|0|"0"|1000|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"2"|"2B"|"30"|479|"12076"|1|"1"|"3"|"1"|""|""|8766,67|"0"|0|3|0|100|"0"|0|100|"0"|0|"0"|0|"0"|8666,67|"0"|0|"0"|0|"0"|0|"0"
"2"|"2B"|"30"|368|"600"|1|"1"|"1"|"1"|""|""|1700|"0"|0|2|0|1700|"0"|0|1700|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"2"|"2B"|"30"|340|"2388"|3|"1"|"1"|"1"|""|""|4475,1|"0"|0|3|0|3525,1|"0"|0|3525,1|"0"|0|"0"|0|"0"|0|"0"|0|"0"|950|"0"|0|"0"
"2"|"2B"|"30"|223|"3890"|2|"2"|""|""|""|""|1466,67|"0"|0|1|0|0|"0"|0|0|"0"|0|"0"|0|"0"|1466,67|"0"|0|"0"|0|"0"|0|"0"
"2"|"2B"|"30"|671|"11185"|1|"2"|""|""|""|""|1733,33|"0"|0|1|0|0|"0"|0|0|"0"|0|"0"|0|"0"|1733,33|"0"|0|"0"|0|"0"|0|"0"
"2"|"2B"|"30"|509|"9297"|2|"1"|"1"|"1"|""|""|1500|"0"|0|2|0|1500|"0"|0|1500|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"2"|"2B"|"30"|264|"6857"|1|"1"|"2"|"1"|""|""|873,33|"0"|0|3|0|333,33|"0"|0|333,33|"0"|0|"0"|0|"0"|0|"0"|0|"0"|540|"0"|0|"0"
"2"|"2B"|"30"|213|"14119"|3|"2"|""|""|""|""|266,67|"0"|0|1|0|0|"0"|0|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|266,67|"0"|0|"0"
"2"|"2A"|"14"|1278|"9972"|2|"1"|"2"|"1"|""|""|8000|"0"|0|2|0|8000|"0"|0|8000|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"2"|"2A"|"14"|4593|"19683"|4|"1"|"2"|"1"|""|""|1666,67|"0"|0|2|0|1666,67|"0"|0|1666,67|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"2"|"2A"|"14"|6333|"2768"|1|"2"|""|""|""|""|1300|"0"|0|1|0|0|"0"|0|0|"0"|0|"0"|0|"0"|1300|"0"|0|"0"|0|"0"|0|"0"
"2"|"2A"|"14"|8376|"11779"|2|"1"|"2"|"1"|""|""|3466,67|"0"|0|3|0|1116,67|"0"|0|1116,67|"0"|0|"0"|0|"0"|2350|"0"|0|"0"|0|"0"|0|"0"
"2"|"2A"|"14"|3856|"3420"|1|"1"|"1"|"1"|""|""|2000|"0"|0|2|0|2000|"0"|0|2000|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"2"|"2A"|"14"|2248|"4695"|2|"1"|"1"|"1"|""|""|2600|"0"|0|2|0|2600|"0"|0|2600|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"2"|"2A"|"14"|3296|"1336"|3|"1"|"1"|"1"|""|""|1708,33|"0"|0|2|0|1708,33|"0"|0|1708,33|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"2"|"2A"|"14"|463|"17628"|4|"2"|""|""|""|""|1250|"0"|0|1|0|0|"0"|0|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|1250|"0"|0|"0"
"2"|"2A"|"14"|1194|"11945"|1|"1"|"1"|"1"|""|""|10000|"0"|0|2|0|10000|"0"|0|10000|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"2"|"2A"|"14"|3421|"19622"|1|"2"|""|""|""|""|1950|"0"|0|1|0|0|"0"|0|0|"0"|0|"0"|0|"0"|1950|"0"|0|"0"|0|"0"|0|"0"
"2"|"2A"|"14"|2203|"9919"|1|"2"|""|""|""|""|1896,67|"0"|0|1|0|0|"0"|0|0|"0"|0|"0"|0|"0"|1896,67|"0"|0|"0"|0|"0"|0|"0"
"2"|"2A"|"14"|2418|"4835"|2|"1"|"1"|"1"|""|""|6566,67|"0"|0|2|0|6566,67|"0"|0|6566,67|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"2"|"2A"|"14"|1581|"7286"|1|"1"|"1"|"2"|"1"|""|2550|"0"|0|3|0|2250|"0"|0|1400|"0"|850|"0"|0|"0"|0|"0"|300|"0"|0|"0"|0|"0"
"2"|"2A"|"14"|1121|"12798"|1|"1"|"1"|"1"|""|""|6416,67|"0"|0|3|0|5416,67|"0"|0|5416,67|"0"|0|"0"|0|"0"|0|"0"|1000|"0"|0|"0"|0|"0"
"2"|"2A"|"14"|2734|"9608"|1|"2"|""|""|""|"2"|310|"0"|0|2|0|0|"0"|0|0|"0"|0|"0"|0|"0"|310|"0"|0|"0"|0|"0"|0|"0"
"2"|"2A"|"14"|817|"10527"|2|"1"|"1"|"1"|""|""|3224,5|"0"|0|2|0|3224,5|"0"|0|3224,5|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"2"|"2A"|"14"|1574|"3291"|1|"1"|"2"|"1"|""|""|16000|"0"|0|2|0|16000|"0"|0|16000|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"2"|"2A"|"14"|1574|"3291"|2|"1"|"1"|"1"|""|""|6173,17|"0"|0|2|0|6173,17|"0"|0|6173,17|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"2"|"2A"|"14"|746|"6564"|1|"2"|""|""|""|""|1950|"0"|0|1|0|0|"0"|0|0|"0"|0|"0"|0|"0"|1950|"0"|0|"0"|0|"0"|0|"0"
"2"|"2A"|"14"|571|"15570"|1|"1"|"3"|"1"|""|""|8666,67|"0"|0|2|0|8666,67|"0"|0|8666,67|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"2"|"2A"|"14"|1247|"10960"|2|"1"|"1"|"1"|""|""|2615,75|"0"|0|2|0|2615,75|"0"|0|2615,75|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"2"|"2A"|"14"|10845|"14776"|2|"1"|"2"|"1"|""|""|2417,5|"0"|0|3|0|600|"0"|0|600|"0"|0|"0"|0|"0"|1817,5|"0"|0|"0"|0|"0"|0|"0"
"4"|"4A"|"18"|262|"18796"|3|"1"|"1"|"1"|""|""|750|"0"|0|2|0|750|"0"|0|750|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"4"|"4B"|"22"|180|"2929"|1|"1"|"1"|"1"|""|""|663,15|"1"|663,15261|3|1|0|"0"|0|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|663,15261|"1"|0|"0"
"4"|"4B"|"22"|145|"14449"|2|"1"|"1"|"1"|""|""|4116,67|"0"|0|2|0|4116,67|"0"|0|4116,67|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"4"|"4B"|"22"|102|"18390"|1|"1"|"1"|"1"|""|""|4867,5|"1"|4867,5|2|1|0|"1"|4867,5|4867,5|"1"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"4"|"4B"|"22"|120|"18551"|3|"1"|"1"|"1"|""|""|2800|"0"|0|2|0|2800|"0"|0|2800|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"4"|"4B"|"22"|158|"233"|3|"1"|"1"|"1"|""|""|2708,33|"0"|0|2|0|2708,33|"0"|0|2708,33|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"4"|"4B"|"22"|544|"12371"|1|"1"|"1"|"1"|""|""|1375|"0"|0|2|0|1375|"0"|0|1375|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"4"|"4B"|"22"|339|"16279"|2|"2"|""|""|""|""|1165|"0"|0|1|0|0|"0"|0|0|"0"|0|"0"|0|"0"|1165|"0"|0|"0"|0|"0"|0|"0"
"4"|"4B"|"22"|241|"9838"|3|"1"|"1"|"1"|""|""|2000|"0"|0|2|0|2000|"0"|0|2000|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"4"|"4B"|"22"|272|"18616"|1|"1"|"2"|"1"|""|""|2683,33|"0"|0|3|0|1500|"0"|0|1500|"0"|0|"0"|0|"0"|1183,33|"0"|0|"0"|0|"0"|0|"0"
"4"|"4B"|"22"|347|"6966"|1|"1"|"1"|"1"|""|""|5500|"0"|0|2|0|5500|"0"|0|5500|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"4"|"4B"|"22"|347|"6966"|5|"1"|"1"|"1"|""|""|1650|"0"|0|2|0|1650|"0"|0|1650|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"4"|"4B"|"22"|221|"11390"|3|"1"|"2"|"1"|""|""|2416,67|"0"|0|3|0|466,67|"0"|0|466,67|"0"|0|"0"|0|"0"|0|"0"|0|"0"|1950|"0"|0|"0"
"4"|"4B"|"22"|143|"14508"|2|"1"|"1"|"1"|""|""|800|"0"|0|2|0|800|"0"|0|800|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"4"|"4B"|"22"|143|"14508"|4|"1"|"1"|"1"|""|""|600|"0"|0|2|0|600|"0"|0|600|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"4"|"4B"|"22"|136|"4993"|1|"2"|""|""|""|""|1250|"0"|0|1|0|0|"0"|0|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|1250|"0"|0|"0"
"4"|"4B"|"22"|313|"7106"|1|"2"|""|""|""|""|2800|"0"|0|1|0|0|"0"|0|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|2800|"0"|0|"0"
"4"|"4B"|"22"|313|"7106"|5|"1"|"1"|"1"|""|""|1280|"0"|0|2|0|1280|"0"|0|1280|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"4"|"4B"|"22"|164|"277"|1|"2"|""|""|""|""|1200|"0"|0|1|0|0|"0"|0|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|1200|"0"|0|"0"
"4"|"4B"|"22"|305|"13622"|2|"1"|"2"|"1"|""|""|1200|"0"|0|2|0|1200|"0"|0|1200|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"4"|"4B"|"22"|162|"9700"|2|"1"|"1"|"1"|""|""|1566,67|"0"|0|2|0|1566,67|"0"|0|1566,67|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"4"|"4B"|"22"|134|"20774"|1|"2"|""|""|""|""|544|"0"|0|1|0|0|"0"|0|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|544|"0"|0|"0"
"4"|"4B"|"22"|102|"11211"|1|"1"|"1"|"1"|""|""|2700|"0"|0|2|0|2700|"0"|0|2700|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"4"|"4B"|"22"|168|"11228"|2|"1"|"1"|"1"|""|""|900|"0"|0|2|0|900|"0"|0|900|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"4"|"4B"|"22"|359|"11139"|1|"2"|""|""|""|""|2000|"0"|0|1|0|0|"0"|0|0|"0"|0|"0"|0|"0"|2000|"0"|0|"0"|0|"0"|0|"0"
"2"|"2B"|"30"|302|"15894"|2|"1"|"3"|"1"|""|""|4250|"0"|0|2|0|4250|"0"|0|4250|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"2"|"2C"|"6"|660|"4905"|1|"1"|"2"|"1"|""|""|5500|"0"|0|2|0|5500|"0"|0|5500|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"2"|"2C"|"6"|1964|"10717"|1|"1"|"1"|"1"|""|""|586,67|"0"|0|2|0|586,67|"0"|0|586,67|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"2"|"2C"|"6"|1267|"12597"|1|"1"|"2"|"2"|"1"|""|11850|"0"|0|4|0|8150|"0"|0|6000|"0"|2150|"0"|0|"0"|0|"0"|0|"0"|3700|"0"|0|"0"
"2"|"2C"|"6"|201|"2447"|1|"2"|""|""|""|""|1516,67|"0"|0|1|0|0|"0"|0|0|"0"|0|"0"|0|"0"|1516,67|"0"|0|"0"|0|"0"|0|"0"
"2"|"2C"|"6"|1466|"1755"|1|"1"|"2"|"1"|""|""|1900|"0"|0|3|0|500|"0"|0|500|"0"|0|"0"|0|"0"|0|"0"|0|"0"|1400|"0"|0|"0"
"2"|"2C"|"6"|1337|"9877"|3|"1"|"1"|"1"|""|""|600|"0"|0|2|0|600|"0"|0|600|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"2"|"2C"|"6"|198|"2308"|1|"1"|"1"|"1"|""|""|4527,5|"0"|0|2|0|4527,5|"0"|0|4527,5|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"2"|"2C"|"6"|1570|"11506"|1|"1"|"1"|"1"|""|""|1525,53|"0"|0|3|0|500|"0"|0|500|"0"|0|"0"|0|"0"|1025,53|"0"|0|"0"|0|"0"|0|"0"
"2"|"2C"|"6"|458|"1183"|5|"1"|"1"|"1"|""|""|1500|"0"|0|2|0|1500|"0"|0|1500|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"2"|"2C"|"6"|514|"17555"|2|"2"|""|""|""|""|500|"0"|0|1|0|0|"0"|0|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|500|"0"|0|"0"
"2"|"2C"|"6"|468|"14469"|1|"1"|"1"|"1"|""|""|2840|"0"|0|3|0|1040|"0"|0|1040|"0"|0|"0"|0|"0"|0|"0"|0|"0"|1800|"0"|0|"0"
"2"|"2C"|"6"|581|"13017"|1|"2"|""|""|""|""|3300|"0"|0|1|0|0|"0"|0|0|"0"|0|"0"|0|"0"|3300|"0"|0|"0"|0|"0"|0|"0"
"2"|"2C"|"6"|1117|"11379"|2|"1"|"1"|"1"|""|"1"|3405,41|"1"|3450,81376|3|2|3405,40688|"1"|3450,81376|1680|"0"|0|"0"|1725,40688|"1"|0|"0"|0|"0"|0|"0"|0|"0"
"2"|"2C"|"6"|839|"15292"|1|"2"|""|""|""|""|1830|"0"|0|1|0|0|"0"|0|0|"0"|0|"0"|0|"0"|1830|"0"|0|"0"|0|"0"|0|"0"
"2"|"2C"|"6"|649|"20635"|2|"2"|""|""|""|""|3650|"0"|0|1|0|0|"0"|0|0|"0"|0|"0"|0|"0"|3650|"0"|0|"0"|0|"0"|0|"0"
"2"|"2C"|"6"|238|"19979"|2|"2"|""|""|""|""|80|"0"|0|1|0|0|"0"|0|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|80|"0"|0|"0"
"2"|"2C"|"6"|437|"4105"|1|"1"|"1"|"1"|""|""|15293,31|"0"|0|2|0|15293,31|"0"|0|15293,31|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"2"|"2C"|"6"|564|"9729"|1|"1"|"1"|"1"|""|""|7583,33|"0"|0|2|0|7583,33|"0"|0|7583,33|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"2"|"2C"|"6"|274|"19737"|1|"1"|"1"|"1"|""|""|1691,67|"1"|1691,67|2|1|0|"1"|1691,67|1691,67|"1"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"1"|"1A"|"2"|1088|"4484"|1|"1"|"1"|"1"|""|""|3500|"0"|0|2|0|3500|"0"|0|3500|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"1"|"1A"|"2"|1088|"4484"|2|"1"|"1"|"1"|""|""|3585|"0"|0|3|0|3000|"0"|0|3000|"0"|0|"0"|0|"0"|0|"0"|0|"0"|585|"0"|0|"0"
"1"|"1A"|"2"|1088|"4484"|4|"2"|""|""|""|""|383,33|"0"|0|1|0|0|"0"|0|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|383,33|"0"|0|"0"
"1"|"1A"|"2"|1427|"5322"|1|"1"|"1"|"1"|""|""|3500|"0"|0|2|0|3500|"0"|0|3500|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"1"|"1A"|"2"|978|"20490"|1|"1"|"1"|"1"|""|""|3518,17|"0"|0|2|0|3518,17|"0"|0|3518,17|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"1"|"1A"|"2"|1424|"6838"|1|"1"|"1"|"1"|""|""|5717,51|"0"|0|2|0|5717,51|"0"|0|5717,51|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"4"|"4A"|"18"|235|"15876"|1|"1"|"1"|"1"|""|""|4533,33|"0"|0|2|0|4533,33|"0"|0|4533,33|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"4"|"4A"|"18"|322|"4324"|2|"1"|"1"|"1"|""|""|6616,67|"0"|0|2|0|6616,67|"0"|0|6616,67|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"4"|"4A"|"18"|335|"18646"|3|"1"|"1"|"1"|""|""|666,67|"0"|0|2|0|666,67|"0"|0|666,67|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"4"|"4A"|"18"|491|"17288"|1|"1"|"1"|"1"|""|""|4000|"0"|0|2|0|4000|"0"|0|4000|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"4"|"4B"|"22"|389|"10902"|2|"1"|"1"|"1"|""|""|1083,33|"0"|0|2|0|1083,33|"0"|0|1083,33|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"4"|"4B"|"22"|462|"13297"|1|"1"|"1"|"2"|"2"|""|2291,67|"0"|0|2|0|2291,67|"0"|0|1800|"0"|491,67|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
"4"|"4B"|"22"|630|"20767"|2|"2"|""|""|""|""|1380|"0"|0|1|0|0|"0"|0|0|"0"|0|"0"|0|"0"|1380|"0"|0|"0"|0|"0"|0|"0"
"4"|"4B"|"22"|850|"8459"|2|"2"|""|""|""|""|187,5|"0"|0|1|0|0|"0"|0|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|187,5|"0"|0|"0"
"4"|"4B"|"22"|245|"20925"|1|"1"|"1"|"1"|""|""|4200|"0"|0|2|0|4200|"0"|0|4200|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"|0|"0"
